UserName,FullName,Date,First Hashtags,Alt Hashtags,Tweet,Retweets,Retweets (w/ Text),Likes,Likes (w/ Text),URL Path
@DunyaNews @DunyaNews @DunyaNews @DunyaNews @DunyaNews,Dunya News‏Verified account @DunyaNews,11-Jan,"#Zainab,JusticeForZainab,PunjabPolice,DunyaNews",#JusticeForZainab,"When the police has recovered the body of #Zainab, DPO Kasur has said on our face that 'pay Rs 10,000 to the policemen as a gift who has recovered your daughter', Zainab's Guardian tells @HabibAkram 
#JusticeForZainab #PunjabPolice 
#DunyaNews live: http://bit.ly/1vVMwYA pic.twitter.com/0rG4bY10RM",19 117 117 153 153,"Retweet
    
      
    117
  
  
    
      
      Retweeted
    
      
    117",,"Like
    
      
    153
  
  
    
      
      
      Liked
    
      
    153",/DunyaNews/status/951428041447821312
@KhawajaAbaid @KhawajaAbaid @KhawajaAbaid @KhawajaAbaid @KhawajaAbaid,Khawaja Abaid Ullah‏ @KhawajaAbaid,11-Jan,#JusticeForZainab,,"Shehbaz Sharif Resign yourself or the people are coming to take your resignation..!
#JusticeForZainab pic.twitter.com/euEwlAkfAW",2 20 20 44 44,"Retweet
    
      
    20
  
  
    
      
      Retweeted
    
      
    20",,"Like
    
      
    44
  
  
    
      
      
      Liked
    
      
    44",/KhawajaAbaid/status/951427385861263361
@weedyyy_56 @weedyyy_56 @weedyyy_56 @weedyyy_56 @weedyyy_56,ذیشان  🇵🇰‏ @weedyyy_56,11-Jan,#JusticeForZainab,,"Sorry zainab we couldn't save you 
#JusticeForZainab pic.twitter.com/0lDIlcfzUg",4 63 63 155 155,"Retweet
    
      
    63
  
  
    
      
      Retweeted
    
      
    63",,"Like
    
      
    155
  
  
    
      
      
      Liked
    
      
    155",/weedyyy_56/status/951426723526127617
@PTIofficial @PTIofficial @PTIofficial @PTIofficial @PTIofficial,PTI‏Verified account @PTIofficial,11-Jan,#JusticeForZainab,,"PTI leadership offered Fateha for Zainab at her residence in Kasur, pledging absolute support for the family in seeking justice! PTI will raise its voice on every forum for the perpetrators to be arrested & subjected to exemplary punishment. 
#JusticeForZainab pic.twitter.com/XZ8tTeeOMy",15 77 77 310 310,"Retweet
    
      
    77
  
  
    
      
      Retweeted
    
      
    77",,"Like
    
      
    310
  
  
    
      
      
      Liked
    
      
    310",/PTIofficial/status/951426662956224512
@AnjumKiani @AnjumKiani @AnjumKiani @AnjumKiani @AnjumKiani,Anjum Kiani‏ @AnjumKiani,11-Jan,#JusticeForZainab,,"شہباز شریف نے پنجاب پولیس کا ستیاناس کر دیا ہے! 
Not fit for purpose! I would request CJP to order to disband and reconstitute as independant force from scratch under the supervision of Judiciary. Radical surgery needed. 
#JusticeForZainab",1 21 21 28 28,"Retweet
    
      
    21
  
  
    
      
      Retweeted
    
      
    21",,"Like
    
      
    28
  
  
    
      
      
      Liked
    
      
    28",/AnjumKiani/status/951426612880388097
@abpnewstv @abpnewstv @abpnewstv @abpnewstv @abpnewstv,ABP News‏Verified account @abpnewstv,11-Jan,#JusticeForZainab,,"Pakistan news anchor brings daughter on live TV to protest rape and murder of a minor girl
#JusticeForZainab 
http://www.abplive.in/world-news/pakistan-news-anchor-brings-her-daughter-into-studio-to-protest-rape-of-a-minor-631829 …",15 20 20 148 148,"Retweet
    
      
    20
  
  
    
      
      Retweeted
    
      
    20",,"Like
    
      
    148
  
  
    
      
      
      Liked
    
      
    148",/abpnewstv/status/951426417769639939
@Roohan2Ahmed @Roohan2Ahmed @Roohan2Ahmed @Roohan2Ahmed @Roohan2Ahmed,Roohan Ahmed‏ @Roohan2Ahmed,11-Jan,#JusticeForZainab,,"Pakistan actress @TheMahiraKhan urges parents to educate their children about 'sexual abuse, good touch & bad touch', says sensitive topics should be made part of our course of studies. #JusticeForZainab pic.twitter.com/l3DylGV7f3",29 569 569 1.0K 1.0K,"Retweet
    
      
    569
  
  
    
      
      Retweeted
    
      
    569",,"Like
    
      
    1.0K
  
  
    
      
      
      Liked
    
      
    1.0K",/Roohan2Ahmed/status/951425313464086529
@MJibranNasir @MJibranNasir @MJibranNasir @MJibranNasir @MJibranNasir,M. Jibran Nasir‏Verified account @MJibranNasir,11-Jan,"#JusticeForZainab,JusticeForFaizan,JusticeForAllChildren",#JusticeForFaizan,"""Talk about sexual abuse - Break the taboo"" Students, teachers, media persons and activists all gathered today at Karachi Press Club demanding protection for children through awareness and strict implementation of laws. #JusticeForZainab 
#JusticeForFaizan
#JusticeForAllChildrenpic.twitter.com/DCRBhn7HDB",21 329 329 655 655,"Retweet
    
      
    329
  
  
    
      
      Retweeted
    
      
    329",,"Like
    
      
    655
  
  
    
      
      
      Liked
    
      
    655",/MJibranNasir/status/951425307017433089
@AonAbbasPTI @AonAbbasPTI @AonAbbasPTI @AonAbbasPTI @AonAbbasPTI,Aon Abbas Buppi‏ @AonAbbasPTI,11-Jan,#JusticeForZainab,,"Those reprimanding Zainab's parents, FYI they didn't leave her unattended, she had an adult elder brother & sister at home to tend her, please don't add insult to their injuries, rather stay put, stay united, raise your voices.
#JusticeForZainab",4 47 47 91 91,"Retweet
    
      
    47
  
  
    
      
      Retweeted
    
      
    47",,"Like
    
      
    91
  
  
    
      
      
      Liked
    
      
    91",/AonAbbasPTI/status/951425037822779392
@TwitterMoments @TwitterMoments @TwitterMoments @TwitterMoments @TwitterMoments,Twitter Moments‏Verified account @TwitterMoments,11-Jan,#JusticeForZainab,,This television anchor went on air with her daughter to protest a little girl's brutal rape and murder. #JusticeForZainab https://twitter.com/i/moments/951416898243186688 …,61 61 117 117,"Retweet
    
      
    61
  
  
    
      
      Retweeted
    
      
    61",,"Like
    
      
    117
  
  
    
      
      
      Liked
    
      
    117",/TwitterMoments/status/951424548871852032
@SRKUniversePK @SRKUniversePK @SRKUniversePK @SRKUniversePK @SRKUniversePK,SRKUniverse Pakistan‏ @SRKUniversePK,11-Jan,#JusticeForZainab,,"On this dark day while raising our voice as a nation demanding #JusticeForZainab, here's noticing the @MeerFoundation.
We're proud as fans @iamsrk  http://meerfoundation.org 
• SRK WINs WEF AWARD •pic.twitter.com/XcqE46QCqk",8 172 172 220 220,"Retweet
    
      
    172
  
  
    
      
      Retweeted
    
      
    172",,"Like
    
      
    220
  
  
    
      
      
      Liked
    
      
    220",/SRKUniversePK/status/951424495226630144
@GFarooqi @GFarooqi @GFarooqi @GFarooqi @GFarooqi @DunyaNews,Gharidah Farooqi‏Verified account @GFarooqi Dunya NewsVerified account @DunyaNews,11-Jan,"#JusticeForZainab,JusticeForZainab",#JusticeForZainab,"#JusticeForZainab ... And this is another painful aspect of the issue... Casting aspersions on someone's beliefs & religion... Equally wrong & painful... Let there be simply #JusticeForZainab https://twitter.com/dunyanews/status/951415201848537088 … جے آئی ٹی کا سربراہ کسی مسلمان شخص کو بنایا جائے، والدزینب محمد امین
#DunyaVideos #DunyaNews  #JusticeForZainab pic.twitter.com/1bR8JekvdC",18 44 44 144 144,"Retweet
    
      
    44
  
  
    
      
      Retweeted
    
      
    44",,"Like
    
      
    144
  
  
    
      
      
      Liked
    
      
    144",/GFarooqi/status/951424056800227328
@PTIofficial @PTIofficial @PTIofficial @PTIofficial @PTIofficial,PTI‏Verified account @PTIofficial,11-Jan,#JusticeForZainab,,"Pakistan Tehreek-e-Insaf leadership reaches the residence of the 7 year old victim of horrific child abuse, Zainab, of Kasur. 
#JusticeForZainab pic.twitter.com/MuNFRgTs3B",13 25 25 154 154,"Retweet
    
      
    25
  
  
    
      
      Retweeted
    
      
    25",,"Like
    
      
    154
  
  
    
      
      
      Liked
    
      
    154",/PTIofficial/status/951422900262920192
@IamTeamIK @IamTeamIK @IamTeamIK @IamTeamIK @IamTeamIK,SYED FAYYAZ ALI‏ @IamTeamIK,11-Jan,"#ResignCMShehbaz,JusticeForZainab",#JusticeForZainab,"First 7 years old Zainab in Kasur
Then 15 years Faizan in Faisalabad
Today 15 old years girl in Sargodah
And now 11 years old boy in Patoki
What the hell is happening in Punjab! 
Immediately resign @CMShehbaz you incompetent psychopath 
#ResignCMShehbaz
#JusticeForZainab pic.twitter.com/m47GDqVACU",21 287 287 334 334,"Retweet
    
      
    287
  
  
    
      
      Retweeted
    
      
    287",,"Like
    
      
    334
  
  
    
      
      
      Liked
    
      
    334",/IamTeamIK/status/951422523081666560
@khansabaloch1 @khansabaloch1 @khansabaloch1 @khansabaloch1 @khansabaloch1,Khansa Baloch‏ @khansabaloch1,11-Jan,#JusticeForZainab,,"Mahira  comes out to join this important and peaceful protest against the injustice that took place with 7 year old Zainab
#JusticeForZainab pic.twitter.com/fIKk6hmGJo",4 17 17 41 41,"Retweet
    
      
    17
  
  
    
      
      Retweeted
    
      
    17",,"Like
    
      
    41
  
  
    
      
      
      Liked
    
      
    41",/khansabaloch1/status/951421247946219522
@InsafPK @InsafPK @InsafPK @InsafPK @InsafPK,Tehreek-e-Insaf‏Verified account @InsafPK,11-Jan,#JusticeForZainab,,PTI leadership arrives at Zainab’s Residence to condole. We are standing beside our Children through their thick and thin. #JusticeForZainab pic.twitter.com/e93tQEuk2h,10 86 86 256 256,"Retweet
    
      
    86
  
  
    
      
      Retweeted
    
      
    86",,"Like
    
      
    256
  
  
    
      
      
      Liked
    
      
    256",/InsafPK/status/951421042542735360
@Flyingtastic @Flyingtastic @Flyingtastic @Flyingtastic @Flyingtastic,Amjad محمود‏ @Flyingtastic,11-Jan,"#Zainab,JusticeForZainab,Kasur",#JusticeForZainab,"Will the LIBERAL / MOM BATTI brigade comment if Islamic code of punishments is more barbaric or what happened to #Zainab ?
#JusticeForZainab #Kasur",1 26 26 38 38,"Retweet
    
      
    26
  
  
    
      
      Retweeted
    
      
    26",,"Like
    
      
    38
  
  
    
      
      
      Liked
    
      
    38",/Flyingtastic/status/951418074955243520
@himanshu_shik @himanshu_shik @himanshu_shik @himanshu_shik @himanshu_shik,Himanshu Sharma‏ @himanshu_shik,11-Jan,#JusticeForZainab,,I am an Indian but that doesn’t stop me from being a stranger from humanity. How do we call ourselves as humans ? #JusticeForZainab,9 37 37 139 139,"Retweet
    
      
    37
  
  
    
      
      Retweeted
    
      
    37",,"Like
    
      
    139
  
  
    
      
      
      Liked
    
      
    139",/himanshu_shik/status/951417564394958848
@zartajgulwazir @zartajgulwazir @zartajgulwazir @zartajgulwazir @zartajgulwazir,Zartaj Gul Wazir‏ @zartajgulwazir,11-Jan,#JusticeForZainab,,"#JusticeForZainab 
Protest in my constituency with my Pti Dgk tigers
Raise your voice pic.twitter.com/OLAIgqjWfN",13 51 51 258 258,"Retweet
    
      
    51
  
  
    
      
      Retweeted
    
      
    51",,"Like
    
      
    258
  
  
    
      
      
      Liked
    
      
    258",/zartajgulwazir/status/951416669741682688
@MJibranNasir @MJibranNasir @MJibranNasir @MJibranNasir @MJibranNasir,M. Jibran Nasir‏Verified account @MJibranNasir,11-Jan,#JusticeForZainab,,"As soon as a protest for #JusticeForZainab ended another family, another helpless poor father spoke to the media about sexual abuse and rape of his 13yr old daughter who had been employed as a maid in Karachi and was abused by employers pic.twitter.com/IrBjHxeuJq",25 253 253 329 329,"Retweet
    
      
    253
  
  
    
      
      Retweeted
    
      
    253",,"Like
    
      
    329
  
  
    
      
      
      Liked
    
      
    329",/MJibranNasir/status/951416456998277121
@mrazaharoon @mrazaharoon @mrazaharoon @mrazaharoon @mrazaharoon,Raza Haroon‏Verified account @mrazaharoon,11-Jan,"#Kasur,Punjab,JusticeForZainab",#Punjab,"#Kasur #Punjab
Another horrific news reported by @geonews_urdu body of yet another child Sharq aka Bobby recovered missing for three days. #JusticeForZainab 1/2 pic.twitter.com/5981ccF2Jd",8 60 60 69 69,"Retweet
    
      
    60
  
  
    
      
      Retweeted
    
      
    60",,"Like
    
      
    69
  
  
    
      
      
      Liked
    
      
    69",/mrazaharoon/status/951416029623865344
@allaboutmqm @allaboutmqm @allaboutmqm @allaboutmqm @allaboutmqm,allaboutmqm‏ @allaboutmqm,11-Jan,"#Kasur,JusticeForZainab",#JusticeForZainab,"Members of MQM Rabitta Committee @IzharulHassan @kishwerzehra9 & @shabbirmqm reached Lahore airport, they are going to #Kasur to condole with the family of baby zainab.
#JusticeForZainab pic.twitter.com/r1xCA3Zf2c",2 40 40 64 64,"Retweet
    
      
    40
  
  
    
      
      Retweeted
    
      
    40",,"Like
    
      
    64
  
  
    
      
      
      Liked
    
      
    64",/allaboutmqm/status/951415739159851009
@JuhiMoin @JuhiMoin @JuhiMoin @JuhiMoin @JuhiMoin,Jia ☔BarishTeamInsaaf‏ @JuhiMoin,11-Jan,"#JusticeForZainab,Zainab,JusticeForZainab",#Zainab,"#JusticeForZainab
#Zainab's murderer arrested, claims Ahmad Raza Kasuri
#JusticeForZainab 
pic.twitter.com/K0f0niW7Kt",5 17 17 31 31,"Retweet
    
      
    17
  
  
    
      
      Retweeted
    
      
    17",,"Like
    
      
    31
  
  
    
      
      
      Liked
    
      
    31",/JuhiMoin/status/951415550323896320
@NaziaMemon01 @NaziaMemon01 @NaziaMemon01 @NaziaMemon01 @NaziaMemon01,Nazia Memon‏Verified account @NaziaMemon01,11-Jan,#JusticeForZainab,,"Some photos from Zainab's last days, her bag, her notebook 
#JusticeForZainab via @DTpic.twitter.com/gKkzJ7tobg",30 142 142 352 352,"Retweet
    
      
    142
  
  
    
      
      Retweeted
    
      
    142",,"Like
    
      
    352
  
  
    
      
      
      Liked
    
      
    352",/NaziaMemon01/status/951414528893480960
@iNomanKhann @iNomanKhann @iNomanKhann @iNomanKhann @iNomanKhann,Noman Khan‏ @iNomanKhann,11-Jan,#JusticeForZainab,,We are Sorry Zainab. #JusticeForZainab pic.twitter.com/hxtnUUIj84,1 75 75 84 84,"Retweet
    
      
    75
  
  
    
      
      Retweeted
    
      
    75",,"Like
    
      
    84
  
  
    
      
      
      Liked
    
      
    84",/iNomanKhann/status/951414496165351430
@TehminaDurrani @TehminaDurrani @TehminaDurrani @TehminaDurrani @TehminaDurrani,Tehmina Durrani‏ @TehminaDurrani,11-Jan,#JusticeForZainab,,#JusticeForZainab MUST open a Pandora's box of the silently breeding terror in almost all families. Incest & pedophiles are an ignored & tightly concealed epidemic that hz spread across the nation. In a Social Welfare  system every home wld  be under strict community scrutiny.,72 50 50 172 172,"Retweet
    
      
    50
  
  
    
      
      Retweeted
    
      
    50",,"Like
    
      
    172
  
  
    
      
      
      Liked
    
      
    172",/TehminaDurrani/status/951414436895576067
@FarhanKVirk @FarhanKVirk @FarhanKVirk @FarhanKVirk @FarhanKVirk,Farhan K Virk‏ @FarhanKVirk,11-Jan,#JusticeForZainab,,#JusticeForZainab @JahangirKTareen of PTI reached Kasur today to pay respect and offer condolences to familypic.twitter.com/4bWSczsWB0,6 46 46 190 190,"Retweet
    
      
    46
  
  
    
      
      Retweeted
    
      
    46",,"Like
    
      
    190
  
  
    
      
      
      Liked
    
      
    190",/FarhanKVirk/status/951414039640444928
@idgafdafa @idgafdafa @idgafdafa @idgafdafa @idgafdafa,Talib.‏ @idgafdafa,11-Jan,#JusticeForZainab,,"Students of King Edward Medical University recorded their protest against brutal murder of Zainab.
#JusticeForZainab pic.twitter.com/Tujc5B3DdD",21 21 35 35,"Retweet
    
      
    21
  
  
    
      
      Retweeted
    
      
    21",,"Like
    
      
    35
  
  
    
      
      
      Liked
    
      
    35",/idgafdafa/status/951413163848880128
@mirzaiqbal80 @mirzaiqbal80 @mirzaiqbal80 @mirzaiqbal80 @mirzaiqbal80,Mirza Iqbal Baig‏Verified account @mirzaiqbal80,11-Jan,#JusticeForZainab,,"It’s really shameful that after the tragic incident of Kasut Rana Sana ullah,Faiza Hameed and Uzma Bukhari of Muslim League N were defending Punjab Govt.
#JusticeForZainab",26 72 72 444 444,"Retweet
    
      
    72
  
  
    
      
      Retweeted
    
      
    72",,"Like
    
      
    444
  
  
    
      
      
      Liked
    
      
    444",/mirzaiqbal80/status/951413137261191174
@dailytimespak @dailytimespak @dailytimespak @dailytimespak @dailytimespak,Daily Times‏Verified account @dailytimespak,11-Jan,#JusticeForZainab,,"Some photos from Zainab's last days, her bag, her notebook.
The 8-year-old girl was murdered after rape by unidentified man. Her dead body was found from a heap of garbage on Tuesday.
#JusticeForZainab pic.twitter.com/8LQQypUWEP",3 29 29 51 51,"Retweet
    
      
    29
  
  
    
      
      Retweeted
    
      
    29",,"Like
    
      
    51
  
  
    
      
      
      Liked
    
      
    51",/dailytimespak/status/951412904410173441
@arsalanhshah @arsalanhshah @arsalanhshah @arsalanhshah @arsalanhshah,Proud Pakistani  🇵🇰‏ @arsalanhshah,11-Jan,"#safetyfirst,InnocenceKilled,ZainabWeAreSorry,JusticeForZainab",#InnocenceKilled,"- Show this to your children, teach them the basics, educate yourself to educate your child... #safetyfirst #InnocenceKilled #ZainabWeAreSorry #JusticeForZainab pic.twitter.com/ayDw8qcdGL",4 220 220 398 398,"Retweet
    
      
    220
  
  
    
      
      Retweeted
    
      
    220",,"Like
    
      
    398
  
  
    
      
      
      Liked
    
      
    398",/arsalanhshah/status/951412409008353280
