,head,topic_rep
472,Waseem 'Falcon Khan' knocks out Valdes to remain on top,0.03564579412341118
473,Governor enquires after injured of Parachinar blast,0.0
474,The 6 best local pop songs … ever: A detailed review,0.05478096380829811
475,"My acting talents haven't been explored at all, says Mawra Hocane",0.0
476,Sliding rupee,0.0
477,Indo-Israeli embrace,0.0
478,The toxic path we still tread,0.0
479,Sridevi corrects Akshaye Khanna for calling her a 'recluse',0.026255108416080475
480,Finance minister intervenes to arrest slide in rupee's value,0.0
481,Balochistan health minister survives rocket attack in Panjgur,0.0
482,"Diplomats frustrated, confused by Trump administration",0.0
483,"Huge floods sweep southern Japan, at least 15 missing",0.023208467289805412
484,French President Macron backs two-state solution in Middle East,0.0
485,Pro-govt militants in Venezuela attack opposition National Assembly lawmakers,0.0
486,"CASA-1000 project will generate 1,000MW electricity for Pakistan: PM",0.0
487,2 delicious mango recipes to satisfy your sweet tooth,0.010867014527320862
488,ECP 'dissatisfied' with reply to Imran Khan disqualification petition,0.0
489,India-held Kashmir tense ahead of Burhan Wani's anniversary,0.0
490,"Diplomats frustrated, confused by Trump administration",0.0
491,BNP leader Malik Naveed Dehwar killed in Quetta gun attack,0.0
492,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.08718618005514145
493,Yet another case emerges against MPA Achakzai,0.0
494,"Shami, Yadav keep West Indies in check",0.9608135223388672
495,"Dickwella, Gunathilaka star in big win for Sri Lanka",0.9928600788116455
496,Classmates rescue Indian child bride,0.03399662673473358
497,EU ministers pledge steps to tackle migrant flood,0.0
498,Trump weighs ‘severe’ response to North Korea missile test,0.0
499,EU parliament calls for suspending Turkey accession talks,0.0
500,Who are the winners and losers of Karachi’s mega development projects?,0.0
501,Khowaja says taking away powers from police dept inappropriate,0.0
502,‘465 executed since lifting of moratorium on death penalty’,0.0
503,PTI given a week to submit missing documents in foreign funding case,0.0
504,Mattek-Sands horror injury puts Djokovic in shadow,0.02670377306640148
505,Courage lies in the hearts of Kashmiri women who dream of freedom,0.0
506,Rival parties exchange allegations as PS-114 by-election draws near,0.03218056261539459
507,Queries raised over Inzamam’s Rs10 million cash award,0.0909537598490715
508,Govt urged to reverse decision on regulatory bodies,0.0
509,Firms’ enrolment surges 34pc,0.0
510,ADB agrees to increase annual lending to Pakistan to $2bn,0.0
511,Oil industry seeks time for compliance,0.0
512,Rupee gains ground against dollar,0.0
513,Pakistan wants stability in Afghanistan: Janjua,0.0
514,PPP wants JIT to make public recording of proceedings,0.0
515,ECP adjourns Imran disqualification case till 12th,0.0
516,"RAW paid Raymond Davis to write anti-Pakistan book, says Rehman Malik",0.0
517,PM’s son Hussain Nawaz flies off to Qatari capital,0.0
518,Imran submits charts of remittances from ex-wife,0.0
519,JIT report may not be last word on PM’s fate,0.0
520,Wonder Woman: The wrong person for the right job,0.0
521,"Admiral Zakaullah says Fakhar Zaman is pride of Pakistan, Navy",0.0
522,Napa will be holding a workshop on qawwali,0.0
523,Auto vendors oppose govt’s proposal on EDB,0.0
524,Footprints: the young man and the sea,0.0
525,Shahbaz Sharif files Rs10bn defamation suit against Imran Khan over bribe allegation,0.0
526,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.08718348294496536
527,"Joan Lee, wife of Marvel comic book writer Stan Lee, passes away at 93",0.0
528,Three tourists feared drowned in Neelum Valley after attempting risky selfie,0.04250093176960945
529,98 suspects arrested in Quetta after killing spree claims 5 lives,0.0
530,Afghan national carrying 23 official passports detained at Islamabad airport,0.0
531,Bol issued notice for 'casting aspersions' against Army officer,0.0
532,Mother of two murdered in Shangla in suspected honour killing,0.0
533,"Facebook VP, Nisar discuss 'removal of blasphemous content'",0.0
534,'Mom' is a must-see and not just because we support Adnan Siddiqui and Sajal Aly,0.0
535,A R Rahman reflects on life and Sufism as he completes 25 years in music industry,0.0
536,Pakistan welcomes UNSC sanctions on Jamaatul Ahrar,0.0
537,India denies medical visa to Pakistani woman seeking cancer treatment,0.08499689400196075
538,Mohammed Hanif's new novel Red Birds will be published in September 2018,0.0
539,Baaghi's latest teaser features Osman Khalid Butt as Qandeel's love interest,0.0
540,WAF activist and artist Lala Rukh passes away in Lahore,0.0
541,PSX concludes week on positive note as benchmark index gains 399 points,0.0
542,"The real Aamir Zaki exists in live sessions, not in cassettes, CDs or mp3 files: Maha Kazmi",0.0
543,No child’s play,0.0
544,76 policemen injured in clashes in Hamburg ahead of G20 summit,0.0
545,Ex-Guantanamo Bay inmate receives multimillion payment from Canada,0.02177828550338745
546,Tesla to build giant battery in Australia amid energy crisis,0.08452367782592773
547,"Younis Khan to donate Rs10m reward to Edhi, other charitable organisations",0.08139912784099579
548,Nehal Hashmi case transferred to Anti-Terrorism Court,0.0
549,Tariq Bajwa appointed new SBP governor,0.0
550,"Bahawalpur tragedy: Shell ordered to pay Rs10m penalty, Rs240m in compensation to victims' families",0.012625632807612419
551,Philippines police proposes identification cards for Muslims,0.0
552,10 security troops killed in car bomb attack in Egypt,0.0
553,Battagram locals halt work on CPEC project again over non-payment of compensation,0.011839143000543118
554,Weekend grub: Can Pan-Asian eatery Miyako compete with Karachi's hot favourite Sakura?,0.0410085991024971
555,The weekly weird,0.042077697813510895
556,India shuts down internet on eve of Burhan Wani’s death anniversary,0.0
557,First female SHO in Peshawar assumes charge,0.0
558,Does a bright future beckon?,0.029333963990211487
559,Trump confronts Putin on election hacking in first meeting,0.0
560,"‘It is as if he never left’: After Edhi, Bilquis carries forward his mission of mercy",0.0
561,Opinion: Morning madness,0.010382362641394138
562,Poet's Corner,0.05000000074505806
563,Story Time: A little help spreads smiles,0.019599946215748787
564,Personalised letters,0.0
565,Word of the week,0.0
566,Ton-up Kohli leads India to series triumph over West Indies,0.9345661997795105
567,Mailbox,0.0
568,High-flying White Ferns face winless Pakistan today,0.6724755764007568
569,Transgenders protection bill awaits Senate's approval,0.0
570,"Ali, Broad give England upper hand at Lord’s",0.9266734719276428
571,"Few firms opt for Sukuk issuance, finds survey",0.0
572,17 projects worth Rs178bn approved,0.0
573,"$2bn output, 100,000 jobs expected from Dhabeji Special Economic Zone",0.0
574,Restrictions on PET imports from Pakistan by EU violated rules: WTO,0.0
575,Banking system able to withstand shocks: SBP,0.0
576,"Malala celebrates graduation, joins Twitter",0.0
577,PML-N decides to seek support of other parties,0.0
578,Raheel Sharif arrives in Lahore with some Saudi citizens,0.0
579,Debate in US on Pakistan draws divergent views,0.0
580,NTDC chief removed for ‘lack of professionalism’,0.0
581,Prince asks JIT to quiz him at Qatar palace,0.0
582,Rs500 maximum penalty govt can impose for negligence in Bahawalpur oil tanker incident,0.0
583,Spot light,0.11706079542636871
584,Aaqib testifies before anti-corruption tribunal,0.10117653757333755
585,Why I read books,0.0
586,Clashes as Kashmir marks Burhan Wani's death anniversary,0.0
587,Art Corner,0.05000000074505806
588,Rangers term mobile shop owners 'biggest facilitators' of street crime,0.0
589,Sci-Fi and speculative fiction in the Muslim tradition,0.0
590,PML-N to reject JIT's report if former Qatari PM's statement is not heard,0.0
591,Malala Yousafzai joins Twitter now that she's a high school graduate,0.0
592,"Two members of JIT are 'enemies' of Nawaz Sharif, claims PM's adviser",0.0
593,Construction on CPEC project resumes in Battagram after compensation negotiations,0.0
594,"Sindh home minister given powers to transfer, post senior police officers",0.0
595,Zimbabwe beats Sri Lanka by four wickets in rain-hit match,0.8713855743408203
596,Cardiff Imam jailed for 13 years for sexually abusing girls,0.0
597,"UN, Jordan and Israel welcome South Syria truce",0.0
598,"Yalghaar fared better than Mehrunisa V Lub U over Eid, say cinema owners",0.0
599,9 civilians shot and beheaded by militants in Kenya,0.0
600,"PTI questions ECP's impartiality, says other parties' funding being ignored",0.0
601,Pakistanis remember Edhi on his first death anniversary,0.0
602,Mortar shells fired into Pakistani territory by Iranian border forces,0.0
603,People are reacting to 'Ronaldinho and Friends' in Pakistan exactly like you'd expect them to,0.0
604,What you need to consider when buying your first crossover car,0.042319174855947495
605,Ranveer Singh's wax statue looks nothing like him and fans are mortified,0.0
606,Kashmir unrest,0.0
607,Tributes flood social media on Edhi's first death anniversary,0.0
608,Afghanistan told to establish writ on its territory,0.0
609,Story Time: Annoying little sister,0.0
610,'Ronaldinho and Friends' arrive in Pakistan amidst tight security,0.0
611,Abida Parveen and Asrar Shah join forces for this Rangreza track and the result is sheer brilliance,0.0
612,'Do you see such traits in any other public figure in Pakistan?',0.0
613,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.08718378096818924
614,Chinese worker dies in accident on CPEC project construction site,0.026905640959739685
615,5 civilians killed in cross-LoC shelling by Indian troops,0.0
616,Driver killed in oil tanker crash near Hyderabad,0.0
617,Ivanka sits in for Trump at G20,0.0
618,Johnson urges Arab states to end Qatar boycott,0.01759016141295433
619,"Mosul victory imminent, says Iraqi army",0.04323172941803932
620,Murad wants Karachi package projects completed this month,0.0
621,Peshawar High Court reserves decision in mineral law case,0.0
622,Chinese engineer killed after falling into hole,0.044165562838315964
623,US senators struggle to define victory in Afghanistan,0.0
624,"LRH using new technology for attendance, care management",0.0
625,A stalled democracy,0.04287479445338249
626,Modi’s American embrace,0.0
627,Are UFOs for real?,0.0
628,Imran pressurised SC to take up Panama plea: PML-N,0.014934779144823551
629,"Stormy G20 ends with gestures for Trump on climate, trade",0.018555257469415665
630,Rabada banned from second Test,0.8273022174835205
631,England remain in control against South Africa,0.9146859645843506
632,‘Everyone in China has the American Dream’ — and a popular path to it may disappear,0.0
633,Stocks lose 2.9pc in jittery week,0.0
634,Dar reviews budget implementation,0.0
635,PM reminds world of obligation towards Kashmiris’ rights,0.0
636,BNP-M to observe weeklong mourning for slain leader,0.0
637,600 trucks for US army in Afghanistan arrive at Karachi port,0.0
638,‘Anti-NAB bill to be adopted even without governor’s assent’,0.0
639,"SC told to decide on Hussain photo leak, IB role",0.0
640,PTI tells SC it never concealed source of party funds,0.0
641,Ronaldinho and friends play match in Karachi to boost Pakistan football,0.03904683515429497
642,NON-FICTION: RAGE AGAINST THE MACHINE,0.0
643,Kohli may open in one-off T20 against West Indies,0.8574932217597961
644,Big fish pocket 77pc of banking profits,0.0
645,FICTION: SHADOWLANDS OF THE NARRATIVE,0.0
646,FICTION: THE RETURN OF SOFIA,0.018735982477664948
647,COLUMN: PRIESTESS OF THE ALT-RIGHT,0.0
648,"3-day polio campaign in Fata to focus on migrants, displaced children",0.0
649,Iraqi PM declares victory in 'liberated' Mosul,0.03345262631773949
650,Journalist returns home after 20 hours in detention,0.0
651,Imran Khan questions PML-N's threat of rejecting JIT report,0.0
652,There is a clear desire to play football in Pakistan: Ryan Giggs,0.0
653,Ceasefire in southern Syria goes into effect,0.0
654,I love how Pakistani actors use language and vocalise their dialogues: Indian filmmaker Onir,0.010843225754797459
